,TEMP,DEWP,PRCP,STP,WDSP
2016-04-06,42.3,15.2,0.0,974.9,6.6
2016-04-07,49.4,34.9,0.0,956.7,11.0
2016-04-08,37.6,25.3,0.17,962.1,11.4
2016-04-09,33.9,24.5,0.08,965.8,12.5
2016-04-10,28.5,15.9,0.02,980.0,5.7
2016-04-11,53.1,38.5,0.04,970.7,9.8
2016-04-12,46.3,32.3,0.69,975.9,9.5
2016-04-13,41.5,20.7,0.02,983.9,5.4
2016-04-14,50.7,23.3,0.0,980.7,5.3
2016-04-15,57.3,28.0,0.0,981.1,5.6
2016-04-16,59.7,28.5,0.0,983.9,3.9
2016-04-17,64.2,34.0,0.0,984.7,2.6
2016-04-18,67.0,33.9,0.0,982.5,4.7
2016-04-19,65.0,35.4,0.0,977.8,6.6
2016-04-20,59.3,23.0,0.0,979.2,8.2
2016-04-21,65.6,32.9,0.0,972.7,5.1
2016-04-22,61.6,53.1,0.05,969.4,4.1
2016-04-23,55.4,44.1,0.06,972.1,10.4
2016-04-24,52.8,24.5,0.0,975.3,3.9
2016-04-25,61.5,35.6,0.0,970.7,3.7
2016-04-26,69.6,51.4,0.12,964.6,9.9
2016-04-27,53.9,42.9,0.0,968.2,6.4
2016-04-28,53.4,39.8,0.0,968.6,5.2
2016-04-29,49.5,45.4,0.21,971.4,5.6
2016-04-30,53.7,43.9,0.0,975.5,4.9
2016-05-01,61.2,55.6,0.42,970.7,6.2
2016-05-02,60.1,53.1,0.75,969.4,6.8
2016-05-03,54.0,42.9,0.67,968.1,6.0
2016-05-04,55.6,42.1,0.0,963.1,3.0
2016-05-05,53.6,45.9,0.04,962.1,6.2
2016-05-06,57.3,40.1,0.05,965.2,12.9
2016-05-07,58.0,44.0,0.0,964.1,3.3
2016-05-08,57.9,38.9,0.12,966.2,9.9
2016-05-09,53.8,38.5,0.0,973.7,4.3
2016-05-10,55.9,49.2,0.04,976.9,4.6
2016-05-11,62.8,56.4,0.18,975.7,3.3
2016-05-12,65.5,56.4,0.01,974.0,3.9
2016-05-13,65.5,52.6,0.41,968.8,8.5
2016-05-14,54.3,44.6,0.16,966.1,8.6
2016-05-15,43.9,30.1,0.27,970.9,13.2
2016-05-16,48.2,28.2,0.01,977.6,6.3
2016-05-17,56.2,35.3,0.0,978.3,3.6
2016-05-18,54.6,46.7,0.12,976.8,5.0
2016-05-19,55.0,39.3,0.02,977.3,3.9
2016-05-20,59.8,39.2,0.0,978.7,4.9
2016-05-21,58.6,51.4,0.76,972.4,6.8
2016-05-22,55.4,48.9,0.37,970.5,6.8
2016-05-23,60.8,49.9,0.27,972.3,4.4
2016-05-24,65.7,47.9,0.01,974.0,4.9
2016-05-25,71.5,48.0,0.0,976.8,4.4
2016-05-26,73.8,57.2,0.0,975.4,5.8
2016-05-27,75.8,61.3,0.0,974.1,5.6
2016-05-28,78.3,62.4,0.0,975.6,3.6
2016-05-29,75.5,63.4,0.0,976.1,2.7
2016-05-30,71.4,58.7,0.0,973.2,4.1
2016-05-31,73.9,55.2,0.0,972.5,2.0
2016-06-01,75.8,55.9,0.0,973.1,4.4
2016-06-02,75.6,62.7,0.25,972.8,5.3
2016-06-03,74.5,62.6,0.08,973.5,3.8
2016-06-04,73.6,59.1,0.0,972.2,2.7
2016-06-05,71.3,63.5,0.05,963.8,6.8
2016-06-06,69.2,58.0,0.26,963.4,7.7
2016-06-07,64.9,55.3,0.65,961.6,7.9
2016-06-08,58.8,43.8,0.01,967.1,11.3
2016-06-09,60.1,40.2,0.0,972.7,7.2
2016-06-10,68.1,47.3,0.0,975.1,3.3
2016-06-11,78.2,61.4,0.0,972.3,8.5
2016-06-12,76.3,51.9,0.0,971.0,11.7
2016-06-13,64.0,44.1,0.0,973.7,7.5
2016-06-14,67.2,44.2,0.0,972.5,5.1
2016-06-15,73.8,54.3,0.03,970.0,3.3
2016-06-16,72.3,66.6,0.28,964.5,4.6
2016-06-17,71.5,60.6,0.97,968.3,7.6
2016-06-18,74.2,52.7,0.01,978.4,3.7
2016-06-19,74.8,54.3,0.0,982.9,4.4
2016-06-20,76.1,58.0,0.0,978.9,5.0
2016-06-21,78.7,62.4,0.0,970.3,8.2
2016-06-22,71.5,50.7,0.0,970.5,6.0
2016-06-23,70.4,63.2,0.0,969.3,5.0
2016-06-24,72.7,64.1,0.51,972.1,4.8
2016-06-25,75.4,60.9,0.0,976.7,3.3
2016-06-26,79.2,61.0,0.0,977.3,5.5
2016-06-27,79.1,63.1,0.0,973.4,4.9
2016-06-28,76.3,59.4,0.01,971.4,7.0
2016-06-29,65.2,51.4,0.0,973.7,7.2
2016-06-30,67.7,50.4,0.0,974.6,1.9
2016-07-01,69.7,53.8,0.0,971.3,4.3
2016-07-02,65.5,50.8,0.13,976.0,4.4
2016-07-03,65.3,50.4,0.0,976.8,1.9
2016-07-04,68.6,58.5,0.0,973.0,3.2
2016-07-05,74.4,66.6,0.28,969.0,5.1
2016-07-06,78.0,64.0,0.05,970.3,4.1
2016-07-07,75.8,67.0,0.09,968.6,6.6
2016-07-08,75.7,66.9,0.01,968.1,5.9
2016-07-09,76.8,63.8,0.0,968.0,9.0
2016-07-10,72.4,55.4,0.0,972.9,6.8
2016-07-11,74.0,54.0,0.0,975.6,2.1
2016-07-12,78.3,58.3,0.0,974.2,3.1
2016-07-13,78.8,67.2,0.0,973.2,6.5
2016-07-14,78.3,65.4,0.41,970.5,8.3
2016-07-15,76.0,65.0,0.0,971.2,8.1
2016-07-16,75.0,61.7,0.0,973.9,5.3
2016-07-17,74.5,59.8,0.0,977.5,5.0
2016-07-18,78.9,63.8,0.0,976.9,7.1
2016-07-19,77.6,59.5,0.01,978.5,5.6
2016-07-20,73.6,51.9,0.0,980.5,4.0
2016-07-21,75.2,53.6,0.0,978.5,2.9
2016-07-22,78.7,64.6,0.0,974.2,7.4
2016-07-23,79.7,67.8,0.5,972.5,4.7
2016-07-24,77.6,67.5,0.0,973.1,3.5
2016-07-25,80.0,70.0,0.38,971.9,6.3
2016-07-26,79.4,65.1,0.02,972.8,4.1
2016-07-27,78.5,58.7,0.0,972.9,2.3
2016-07-28,74.5,64.3,0.0,970.5,3.1
2016-07-29,72.0,64.6,0.38,970.7,1.4
2016-07-30,73.3,65.4,0.03,971.2,2.2
2016-07-31,72.3,65.3,0.82,972.5,2.9
2016-08-01,75.9,64.7,0.08,974.3,3.0
2016-08-02,75.2,63.2,0.03,975.2,2.8
2016-08-03,77.2,61.7,0.0,975.1,4.3
2016-08-04,76.4,65.0,0.0,975.2,5.7
2016-08-05,76.7,65.0,0.0,971.6,6.3
2016-08-06,77.7,65.3,0.19,968.6,8.0
2016-08-07,72.4,55.3,0.08,972.2,3.4
2016-08-08,74.2,56.1,0.0,974.4,4.8
2016-08-09,76.7,62.4,0.0,975.3,5.6
2016-08-10,79.5,68.9,0.0,976.6,5.1
2016-08-11,80.5,71.0,0.01,976.1,3.7
2016-08-12,80.5,71.9,0.02,972.1,5.0
2016-08-13,80.9,72.2,0.81,970.4,4.6
2016-08-14,76.2,70.4,0.26,973.3,6.3
2016-08-15,72.9,68.1,0.43,978.6,2.3
2016-08-16,77.5,68.3,0.11,976.5,8.1
2016-08-17,72.8,69.3,0.32,976.6,4.6
2016-08-18,74.5,65.1,0.47,975.4,5.8
2016-08-19,74.3,63.4,0.0,973.1,2.7
2016-08-20,76.7,66.4,0.0,969.4,4.7
2016-08-21,74.8,64.4,0.2,966.4,7.9
2016-08-22,67.6,54.9,0.0,975.6,5.4
2016-08-23,69.3,54.9,0.0,981.7,2.7
2016-08-24,71.7,58.8,0.0,980.0,3.7
2016-08-25,78.3,67.2,0.1,974.8,6.8
2016-08-26,79.2,68.0,0.27,975.9,5.7
2016-08-27,77.1,62.1,0.0,978.0,2.9
2016-08-28,79.9,68.7,0.0,978.5,2.5
2016-08-29,75.3,62.7,0.0,979.7,3.9
2016-08-30,74.5,52.4,0.0,978.2,3.1
2016-08-31,72.6,57.0,0.0,973.2,1.5
2016-09-01,70.0,59.2,0.08,972.0,8.4
2016-09-02,66.2,52.1,0.0,977.3,7.0
2016-09-03,67.7,50.8,0.0,978.4,6.1
2016-09-04,68.2,51.7,0.0,980.0,1.8
2016-09-05,70.5,54.4,0.0,980.6,1.8
2016-09-06,74.3,60.4,0.0,978.3,3.3
2016-09-07,77.7,70.7,0.0,975.9,5.8
2016-09-08,79.8,70.8,0.19,972.1,7.3
2016-09-09,75.4,71.9,0.7,971.8,4.1
2016-09-10,77.6,69.3,0.65,971.1,6.8
2016-09-11,68.1,59.4,0.13,975.0,8.0
2016-09-12,66.2,53.1,0.0,979.0,2.9
2016-09-13,70.5,57.2,0.0,977.1,2.8
2016-09-14,67.8,60.7,0.0,977.4,4.0
2016-09-15,65.0,56.6,0.05,979.9,6.3
2016-09-16,67.1,57.9,0.0,978.0,3.5
2016-09-17,72.2,65.2,0.0,975.0,7.0
2016-09-18,71.7,67.8,0.06,973.3,4.7
2016-09-19,71.5,66.0,0.01,973.9,3.0
2016-09-20,70.8,58.8,0.0,977.2,1.6
2016-09-21,71.6,58.4,0.0,978.8,2.3
2016-09-22,72.3,58.9,0.0,977.4,2.2
2016-09-23,73.3,59.7,0.0,974.8,2.5
2016-09-24,70.0,60.7,0.0,976.3,7.0
2016-09-25,62.3,47.8,0.0,978.0,4.3
2016-09-26,63.5,53.5,0.0,972.7,4.3
2016-09-27,61.0,47.9,0.01,970.9,6.6
2016-09-28,60.6,46.7,0.0,970.0,6.2
2016-09-29,61.2,58.6,0.39,974.0,8.4
2016-09-30,59.4,57.5,1.23,977.0,9.8
2016-10-01,60.6,57.8,0.39,975.1,4.8
2016-10-02,60.9,58.3,0.32,973.9,3.7
2016-10-03,59.3,54.7,0.08,974.9,1.5
2016-10-04,60.0,54.4,0.0,978.3,3.6
2016-10-05,61.8,53.3,0.0,979.9,6.0
2016-10-06,60.7,51.1,0.0,980.2,3.8
2016-10-07,62.3,55.3,0.0,978.3,5.0
2016-10-08,61.7,58.2,0.11,975.3,6.7
2016-10-09,51.5,43.0,0.01,979.9,7.7
2016-10-10,50.4,39.8,0.0,984.7,4.4
2016-10-11,49.9,41.8,0.0,984.1,2.2
2016-10-12,57.6,48.0,0.0,979.5,3.6
2016-10-13,58.9,49.2,0.0,976.2,8.3
2016-10-14,47.0,39.2,0.0,983.4,3.1
2016-10-15,53.5,46.0,0.0,980.8,2.8
2016-10-16,66.1,57.5,0.0,976.3,5.6
2016-10-17,68.0,59.9,0.31,971.7,6.3
2016-10-18,70.1,59.6,0.0,967.8,8.0
2016-10-19,70.5,62.9,0.06,972.4,5.5
2016-10-20,66.5,59.6,1.04,971.8,5.7
2016-10-21,55.3,54.9,2.11,965.3,10.0
2016-10-22,45.2,40.6,0.4,968.3,14.0
2016-10-23,49.5,40.0,0.02,971.9,7.4
2016-10-24,55.3,44.3,0.0,974.0,11.4
2016-10-25,46.0,36.0,0.0,983.4,7.2
2016-10-26,40.5,34.0,0.0,985.0,3.6
2016-10-27,51.0,45.2,0.04,975.0,8.7
2016-10-28,46.1,40.3,0.15,980.8,6.3
2016-10-29,55.5,46.2,0.03,975.5,6.3
2016-10-30,64.9,55.5,0.0,971.9,8.8
2016-10-31,46.7,37.7,0.26,978.8,5.9
2016-11-01,53.2,44.7,0.0,976.6,3.7
2016-11-02,68.2,56.9,0.0,978.6,5.4
2016-11-03,64.6,55.8,0.04,975.1,8.7
2016-11-04,50.8,43.3,0.1,980.4,7.6
2016-11-05,47.6,36.2,0.0,983.2,3.3
2016-11-06,52.4,37.7,0.0,983.5,2.3
2016-11-07,51.4,34.8,0.0,985.6,1.3
2016-11-08,51.2,37.4,0.0,979.8,2.2
2016-11-09,51.1,45.9,0.12,973.1,9.8
2016-11-10,46.0,34.8,0.05,976.5,6.3
2016-11-11,50.3,36.5,0.0,971.6,11.2
2016-11-12,38.9,26.1,0.0,983.8,3.7
2016-11-13,40.9,26.5,0.0,980.7,2.5
2016-11-14,43.1,24.1,0.0,974.8,2.8
2016-11-15,45.5,28.8,0.0,970.8,1.7
2016-11-16,48.9,36.4,0.0,968.3,5.0
2016-11-17,44.5,38.7,0.0,974.8,2.8
2016-11-18,54.4,41.2,0.0,975.7,2.6
2016-11-19,51.0,37.6,0.0,970.0,8.0
2016-11-20,33.0,26.3,0.22,970.9,15.3
2016-11-21,31.3,19.5,0.08,974.3,15.5
2016-11-22,31.2,21.4,0.0,980.0,6.1
2016-11-23,33.2,24.0,0.0,981.0,2.6
2016-11-24,45.9,39.1,0.14,975.6,4.1
2016-11-25,44.9,39.4,0.08,979.6,4.8
2016-11-26,39.4,33.7,0.0,980.2,7.7
2016-11-27,39.6,29.6,0.01,979.3,5.1
2016-11-28,39.9,28.8,0.0,972.6,3.2
2016-11-29,54.2,42.5,0.17,964.0,7.4
2016-11-30,53.5,49.2,0.22,963.4,4.8
2016-12-01,44.1,35.5,0.45,963.8,10.8
2016-12-02,38.5,29.0,0.0,972.6,8.7
2016-12-03,37.6,30.1,0.0,979.8,8.2
2016-12-04,37.3,27.9,0.0,979.2,3.8
2016-12-05,40.7,33.2,0.12,971.6,7.7
2016-12-06,37.2,31.2,0.03,969.2,7.7
2016-12-07,39.2,31.4,0.37,970.9,7.5
2016-12-08,32.7,20.9,0.0,974.6,8.5
2016-12-09,25.1,16.9,0.0,982.0,10.2
2016-12-10,25.7,17.6,0.0,986.2,7.9
2016-12-11,26.2,20.6,0.05,983.2,4.7
2016-12-12,37.7,31.7,0.49,969.0,9.6
2016-12-13,30.3,24.2,0.27,975.4,2.6
2016-12-14,25.6,18.4,0.27,975.1,7.9
2016-12-15,15.4,2.8,0.0,975.5,12.6
2016-12-16,10.1,-0.3,0.0,983.0,5.3
2016-12-17,31.1,24.8,0.47,966.7,5.1
2016-12-18,42.4,38.4,1.11,968.4,10.9
2016-12-19,22.8,13.8,0.02,992.1,3.7
2016-12-20,22.9,15.0,0.0,987.0,3.2
2016-12-21,31.5,21.8,0.0,978.3,7.0
2016-12-22,36.4,25.5,0.0,974.6,6.9
2016-12-23,34.2,25.3,0.0,984.8,5.7
2016-12-24,42.0,35.8,0.0,977.0,7.6
2016-12-25,36.5,34.2,0.01,986.0,5.9
2016-12-26,44.5,41.3,0.03,982.7,6.2
2016-12-27,50.6,39.3,0.12,971.6,12.8
2016-12-28,35.9,24.7,0.07,975.8,7.9
2016-12-29,35.4,27.8,0.08,964.9,7.9
2016-12-30,30.4,23.1,0.05,966.2,14.0
2016-12-31,31.5,19.7,0.04,969.3,8.7
2017-01-01,37.1,31.1,0.03,973.9,5.5
2017-01-02,40.6,38.0,0.09,978.1,5.5
2017-01-03,44.7,44.0,0.04,966.0,5.8
2017-01-04,38.9,32.2,0.95,960.6,13.2
2017-01-05,20.9,11.5,0.0,969.4,9.1
2017-01-06,13.9,7.8,0.06,973.8,6.1
2017-01-07,10.0,3.0,0.0,982.0,5.3
2017-01-08,10.6,2.1,0.0,986.8,11.5
2017-01-09,13.8,2.3,0.0,989.9,4.9
2017-01-10,30.4,20.7,0.04,979.2,7.3
2017-01-11,47.6,37.8,0.12,973.4,11.2
2017-01-12,58.7,52.8,0.16,970.0,12.9
2017-01-13,35.7,29.0,0.4,987.6,9.9
2017-01-14,30.1,20.4,0.0,988.5,3.5
2017-01-15,30.3,23.3,0.01,984.3,3.1
2017-01-16,30.0,24.0,0.0,982.8,0.7
2017-01-17,46.2,43.8,0.04,972.6,5.4
2017-01-18,45.1,40.7,0.02,971.8,9.0
2017-01-19,38.6,35.5,0.01,974.7,4.9
2017-01-20,41.2,39.8,0.02,965.8,3.3
2017-01-21,51.8,47.6,0.2,965.0,3.9
2017-01-22,53.9,49.2,0.01,960.6,3.3
2017-01-23,47.9,43.9,0.02,957.2,10.1
2017-01-24,36.8,36.0,0.89,960.6,7.9
2017-01-25,41.5,37.0,0.06,963.6,7.3
2017-01-26,41.4,36.2,0.16,958.1,10.2
2017-01-27,31.2,25.6,0.03,965.5,10.5
2017-01-28,29.3,22.4,0.08,963.6,10.4
2017-01-29,30.0,21.4,0.01,963.1,8.1
2017-01-30,26.0,18.1,0.06,966.1,9.0
2017-01-31,29.9,24.9,0.01,963.3,8.4
2017-02-01,36.7,29.0,0.11,969.6,9.1
2017-02-02,32.6,22.9,0.01,976.0,9.2
2017-02-03,22.5,11.5,0.01,980.2,8.0
2017-02-04,21.2,7.7,0.0,984.3,7.6
2017-02-05,34.0,15.2,0.0,972.1,7.6
2017-02-06,38.8,27.1,0.0,974.2,5.8
2017-02-07,51.9,46.3,0.28,963.1,7.3
2017-02-08,47.8,42.8,0.23,960.9,11.0
2017-02-09,25.7,21.5,0.25,968.1,12.7
2017-02-10,19.1,9.4,0.09,979.6,8.7
2017-02-11,42.1,27.2,0.0,969.0,6.0
2017-02-12,48.1,44.3,0.17,966.6,7.3
2017-02-13,34.8,22.7,0.06,974.9,16.9
2017-02-14,35.2,22.0,0.01,969.4,6.2
2017-02-15,37.5,26.3,0.0,959.4,11.7
2017-02-16,26.1,20.7,0.02,965.6,12.3
2017-02-17,31.4,20.5,0.0,968.1,3.0
2017-02-18,52.9,32.5,0.0,965.5,7.7
2017-02-19,53.8,39.9,0.0,969.4,8.1
2017-02-20,47.9,37.4,0.0,978.8,2.0
2017-02-21,53.4,34.7,0.0,975.4,5.4
2017-02-22,58.1,45.7,0.0,970.1,3.2
2017-02-23,59.8,53.1,0.0,966.6,6.2
2017-02-24,64.1,51.4,0.0,964.9,7.8
2017-02-25,54.5,43.0,0.21,959.5,10.0
2017-02-26,30.5,18.2,0.09,973.5,10.9
2017-02-27,37.6,21.3,0.0,980.4,5.4
2017-02-28,44.7,39.9,0.0,977.9,4.4
2017-03-01,57.6,53.0,0.54,962.0,12.0
2017-03-02,37.0,26.2,0.59,969.1,16.4
2017-03-03,27.3,18.8,0.02,981.6,12.9
2017-03-04,24.5,11.1,0.0,990.5,5.9
2017-03-05,28.1,7.4,0.0,990.0,6.1
2017-03-06,45.3,29.4,0.0,981.9,5.9
2017-03-07,53.5,49.9,0.49,974.4,9.0
2017-03-08,47.5,33.2,0.28,972.7,12.7
2017-03-09,49.5,21.0,0.0,975.0,10.3
2017-03-10,33.8,25.9,0.33,972.8,11.7
2017-03-11,21.2,9.5,0.25,980.8,13.0
2017-03-12,21.6,10.7,0.0,983.5,4.6
2017-03-13,26.6,12.8,0.0,980.9,7.3
2017-03-14,28.8,19.6,0.0,968.2,12.8
2017-03-15,18.8,11.5,0.01,970.6,16.8
2017-03-16,26.3,14.4,0.1,977.7,12.7
2017-03-17,28.8,17.2,0.0,980.5,3.7
2017-03-18,36.1,34.5,0.2,972.5,5.0
2017-03-19,36.2,32.6,0.01,979.2,7.5
2017-03-20,40.4,31.6,0.0,978.4,3.4
2017-03-21,49.6,36.1,0.0,971.9,6.3
2017-03-22,35.6,15.0,0.0,980.7,13.8
2017-03-23,31.0,7.6,0.0,988.3,5.1
2017-03-24,52.4,30.2,0.25,979.0,8.8
2017-03-25,67.4,51.3,0.0,976.8,7.1
2017-03-26,61.6,51.2,0.0,974.9,8.4
2017-03-27,57.9,51.8,0.67,971.2,6.4
2017-03-28,57.1,52.3,0.06,968.8,4.6
2017-03-29,49.9,39.0,0.03,977.3,6.8
2017-03-30,49.4,33.9,0.0,973.0,9.4
2017-03-31,51.3,48.0,0.7,961.8,6.6
2017-04-01,43.2,41.1,0.62,970.0,11.3
2017-04-02,42.8,33.3,0.0,979.4,3.0
2017-04-03,56.2,38.7,0.0,968.6,5.1
2017-04-04,59.4,52.9,0.09,957.5,9.4
2017-04-05,53.9,41.0,0.05,967.7,9.3
2017-04-06,55.7,48.2,0.36,953.3,9.8
2017-04-07,35.7,31.8,0.12,959.4,16.3
2017-04-08,40.9,23.3,0.09,972.2,6.4
2017-04-09,51.7,26.7,0.0,974.9,3.7
2017-04-10,66.6,34.3,0.0,974.0,8.5
2017-04-11,65.7,44.1,0.0,976.2,6.2
2017-04-12,56.2,44.7,0.05,980.8,7.3
2017-04-13,51.6,33.9,0.0,985.4,5.5
2017-04-14,58.3,34.8,0.0,982.1,2.8
2017-04-15,65.6,43.9,0.0,978.5,4.1
2017-04-16,69.6,54.4,0.0,972.8,10.5
2017-04-17,62.5,47.4,0.73,974.4,7.6
2017-04-18,59.1,34.7,0.26,980.9,4.3
2017-04-19,64.2,47.9,0.1,977.7,7.8
2017-04-20,67.3,60.6,0.64,973.7,7.0
2017-04-21,65.2,54.7,0.13,968.5,8.6
2017-04-22,49.8,39.0,0.02,973.0,9.3
2017-04-23,52.5,33.2,0.0,974.8,6.1
2017-04-24,56.6,36.5,0.0,973.2,8.0
2017-04-25,55.5,49.5,0.06,969.2,8.9
2017-04-26,61.3,54.2,0.04,964.8,3.9
2017-04-27,69.8,56.7,0.0,962.2,7.4
2017-04-28,60.3,49.3,0.57,971.1,5.0
2017-04-29,63.2,57.1,0.27,974.3,5.8
2017-04-30,68.8,59.5,0.27,973.6,7.6
2017-05-01,72.2,61.1,0.01,963.8,7.9
2017-05-02,56.3,42.0,0.68,961.9,13.6
2017-05-03,50.5,36.7,0.01,973.0,9.5
2017-05-04,54.5,38.8,0.0,973.3,8.0
2017-05-05,58.4,53.5,0.73,957.8,10.4
2017-05-06,46.5,44.8,0.54,954.9,13.0
2017-05-07,47.3,35.6,0.16,963.6,13.8
2017-05-08,47.1,28.3,0.0,971.1,7.8
2017-05-09,49.4,27.0,0.0,971.7,4.1
2017-05-10,58.3,36.7,0.0,971.4,2.2
2017-05-11,55.7,44.0,0.32,968.3,5.6
2017-05-12,53.1,48.0,0.09,969.3,6.4
2017-05-13,55.5,45.5,0.0,967.7,6.3
2017-05-14,59.6,45.7,0.01,966.2,9.3
2017-05-15,56.1,38.1,0.0,972.2,8.4
2017-05-16,63.1,45.5,0.0,973.6,4.2
2017-05-17,75.9,58.0,0.0,971.8,6.8
2017-05-18,76.4,59.7,0.0,971.0,7.8
2017-05-19,73.6,64.0,0.13,972.2,6.2
2017-05-20,63.0,56.2,0.0,976.8,6.5
2017-05-21,66.0,60.0,0.0,975.7,8.3
2017-05-22,64.7,57.4,0.62,973.1,7.6
2017-05-23,59.8,47.9,0.1,970.0,4.7
2017-05-24,62.0,54.7,0.0,961.1,8.1
2017-05-25,59.6,56.2,0.45,956.0,8.6
2017-05-26,59.9,56.4,0.27,963.5,8.8
2017-05-27,61.6,57.5,0.48,969.3,2.9
2017-05-28,66.7,62.0,0.02,966.8,3.8
2017-05-29,69.8,58.1,0.32,967.6,6.8
2017-05-30,68.7,55.5,0.24,971.6,6.3
2017-05-31,65.0,53.5,0.04,972.5,5.5
2017-06-01,62.8,50.8,0.28,973.4,5.4
2017-06-02,64.9,47.0,0.0,974.3,5.2
2017-06-03,68.6,46.9,0.0,974.2,5.9
2017-06-04,68.3,55.5,0.0,971.1,4.4
2017-06-05,68.1,62.6,0.17,965.1,7.0
2017-06-06,60.3,52.9,0.26,966.7,9.5
2017-06-07,58.7,50.8,0.0,971.4,7.5
2017-06-08,60.6,50.9,0.0,972.6,4.0
2017-06-09,63.6,51.5,0.0,968.8,4.7
2017-06-10,72.5,56.2,0.0,971.9,8.0
2017-06-11,76.0,58.9,0.0,975.8,6.5
2017-06-12,77.8,62.6,0.0,975.9,5.1
2017-06-13,79.6,67.6,0.0,973.4,5.1
2017-06-14,74.6,68.3,0.0,972.9,4.1
2017-06-15,74.6,69.2,0.06,970.1,4.2
2017-06-16,73.1,68.0,0.4,968.6,4.2
2017-06-17,74.2,66.1,0.02,967.8,3.9
2017-06-18,78.3,67.5,0.0,965.1,8.5
2017-06-19,71.8,64.8,1.25,966.4,6.7
2017-06-20,67.0,55.6,0.09,971.1,7.4
2017-06-21,71.1,57.9,0.0,971.8,6.1
2017-06-22,74.6,65.2,0.07,972.4,4.9
2017-06-23,73.2,69.5,0.26,966.1,7.6
2017-06-24,71.1,62.6,0.62,966.6,7.5
2017-06-25,68.1,53.5,0.07,973.5,7.1
2017-06-26,64.3,47.0,0.0,974.6,7.0
2017-06-27,62.1,49.1,0.0,974.0,6.9
2017-06-28,62.9,47.9,0.0,977.1,3.8
2017-06-29,71.2,57.1,0.0,974.3,6.8
2017-06-30,75.1,67.7,0.52,971.8,7.8
2017-07-01,76.0,69.3,0.06,969.7,6.8
2017-07-02,75.7,62.4,0.17,973.8,6.8
2017-07-03,74.2,61.7,0.0,974.7,4.2
2017-07-04,74.6,64.8,0.23,975.4,4.0
2017-07-05,76.2,62.4,0.0,976.1,3.6
2017-07-06,74.5,68.2,0.0,974.1,2.8
2017-07-07,70.9,66.7,0.55,969.6,5.5
2017-07-08,70.0,62.5,0.1,968.4,7.6
2017-07-09,68.3,53.7,0.12,974.4,4.6
2017-07-10,68.0,59.3,0.0,973.7,4.6
2017-07-11,71.6,67.6,0.88,971.6,5.8
2017-07-12,75.4,69.3,0.64,974.0,5.8
2017-07-13,76.2,70.9,0.11,974.2,6.2
2017-07-14,75.9,70.1,0.42,973.7,5.9
2017-07-15,73.2,63.7,0.02,974.1,6.5
2017-07-16,71.2,61.3,0.0,973.2,3.3
2017-07-17,74.5,65.2,0.0,972.9,3.0
2017-07-18,76.8,65.3,0.0,975.5,3.6
2017-07-19,79.6,68.5,0.0,975.8,3.9
2017-07-20,79.3,69.2,0.0,974.3,4.8
2017-07-21,78.5,71.7,0.05,972.3,3.0
2017-07-22,75.3,72.6,0.0,969.9,5.5
2017-07-23,74.7,72.0,0.65,966.3,5.8
2017-07-24,71.7,66.8,0.41,967.5,7.3
2017-07-25,67.2,57.3,0.03,976.6,6.8
2017-07-26,68.9,59.9,0.0,978.3,2.5
2017-07-27,72.9,64.3,0.0,972.4,1.9
2017-07-28,74.2,69.3,0.51,967.9,4.8
2017-07-29,67.4,57.4,1.53,969.5,8.7
2017-07-30,71.2,57.6,0.36,975.4,5.6
2017-07-31,74.4,58.7,0.0,977.8,4.8
2017-08-01,73.9,60.8,0.0,976.7,2.5
2017-08-02,74.5,63.8,0.0,975.4,2.8
2017-08-03,74.7,63.4,0.0,975.4,3.8
2017-08-04,74.5,66.1,0.11,971.0,6.8
2017-08-05,66.1,54.6,0.41,972.4,10.1
2017-08-06,67.2,58.9,0.0,976.0,2.2
2017-08-07,67.1,61.0,0.0,973.5,1.2
2017-08-08,68.3,56.8,0.15,974.7,6.6
2017-08-09,66.9,53.6,0.0,979.5,1.9
2017-08-10,69.0,58.8,0.0,979.0,3.3
2017-08-11,70.9,64.9,0.0,975.2,4.3
2017-08-12,69.2,63.3,0.16,971.3,5.0
2017-08-13,67.9,57.4,0.0,973.7,3.8
2017-08-14,68.9,60.3,0.0,972.4,1.2
2017-08-15,74.4,65.6,0.0,969.8,3.0
2017-08-16,75.8,63.5,0.0,973.6,4.3
2017-08-17,75.4,65.7,0.0,972.4,3.6
2017-08-18,76.3,69.8,0.49,967.8,6.5
2017-08-19,72.2,64.4,0.06,970.0,4.9
2017-08-20,68.7,61.4,0.66,975.7,2.3
2017-08-21,75.7,66.8,0.0,977.7,3.8
2017-08-22,75.9,70.4,0.0,972.4,7.0
2017-08-23,70.2,60.0,0.61,970.2,5.3
2017-08-24,66.3,56.1,0.0,972.4,3.9
2017-08-25,61.4,52.5,0.09,977.7,4.4
2017-08-26,63.6,51.3,0.0,981.2,3.9
2017-08-27,66.5,55.6,0.0,978.9,4.8
2017-08-28,68.3,55.8,0.0,977.5,9.1
2017-08-29,67.0,54.2,0.0,975.9,7.2
2017-08-30,66.1,58.6,0.0,973.7,2.9
2017-08-31,68.5,61.3,0.0,973.8,5.2
2017-09-01,58.3,47.0,0.0,977.1,8.3
2017-09-02,58.0,50.0,0.01,974.1,8.6
2017-09-03,62.3,57.1,0.08,971.7,7.6
2017-09-04,68.2,59.3,0.01,971.3,6.8
